yorum,product_name,Kategori
Turkcell tyg avantaj adı altında faturama 210 TL eklemiş. Yurt dışı seyahatimde hattımı hiçbir şekilde kullanmadım ya da bağlanmadım. Bu neyin avantajıdır biri bana bunu açıklasın lütfen. Bu bedelin iptalinin yapılmasını istiyorum. Aksi takdirde gerekli bütün kanuni yolları uygulayacağım gereğinin yapılmasını talep ediyorum.,Turkcell Faturadaki Tyg Neden,Yurt Dışı
"Antalya tatilim esnasında yakınında bulunan Meis Adasının sinyalini çektiği gerekçesiyle 4 günlük yurt dışı kullanım ücreti yansıtmışlar ve sadece 1 gününü iade edebiliyoruz diyerek 3 gününü bana ödetmeye çalışıyorlar. Defalarca SMS gönderdim iptali için ama telefonum sürekli sinyali çekiyordu ve uçak moduna alıp kapatıyordum düzeliyordu. Nasıl bu şekilde 4 günlük ücret yansıtabiliyorlar, şaşkınım. Tüketici Haklarına dilekçe vereceğim.",Turkcell Yurt Dışı Kullanımı,Yurt Dışı
Yurt dışına çıkarken 3 GB 400 TLye yurt dışı Avrupa gezgin paketi aldım. Daha sonra faturam geldi. Tyg avantaj adı altında 420 TL işlem olmuş. Böyle bir talepte bulunmadım. Bu ne demek. Bizi kaz görmek hiç hoş bir durum değil. Burada fark ettim ki bu durum genel de var. Turkcell son günlerde canımıza yetti diyebilirim. Lütfen bu sorunu düzeltin. Aksi halde ilk fırsatta operatör değiştirmek zorunda kalacağım.,İstenmeden Faturaya Yansıyan Turkcell Tyg Tarifesi,Yurt Dışı
"Türkiye saatine göre 16.07.2024 tarihinde 02:13 yani 10 saat geri olan Kanada Vancouver saatine göre 15 Temmuz 16:13te Turkcellde kayıtlı hattımda hücresel veri içinde uluslararası dolaşımı açarak Tarifem Yurt Dışında paketimi devreye soktum. Türkiye saatine göre 16.07.2024 saat 23:20de hücresel veriyi kapattım ve arama, SMS, internet kullanımı yapmadım. Ancak 16 ve 17 Temmuz için ücret yansıdığına dair SMS geldi. Türkiye saatine göre 17 Temmuzda kullanım yapmadığım Turkcell ve benim tarafımdan teyit edildi. Ancak Turkcell, Türkiye saatine göre 15.07.2024te 16:12de internet kullanımı göründüğü için 15 ve 16 Temmuzda yurt dışı kullanımdan dolayı Temmuz faturamda 2 gün ücret olduğu söyleniyor. Turkcellin 15 Temmuzda gördüğü saat, benim 10 saat geriden geldiğim Vancouver şehrinde kullanım saatidir. Ancak orada 15 Temmuzda kullandığım saat, Türkiye saatine göre 16.07.2024e denk gelmesine rağmen Turkcell itiraz talebimi bile kabul etmiyor. Ücretlendirmenin Türkiye saatine göre olduğunu hem SMS hem de sitesinde yazılı olarak belirtmektedir. Kullanım olduysa neden SMS 15inde değil de 16sında geldi? Ve ne tesadüftür ki Vancouver ile Türkiyede 10 saat fark olup, paket başladı. SMS 10 saat sonra gelmiştir. Sonuç olarak 15-16-17 Temmuzda ben sadece Türkiye saatine göre 16 Temmuzda ortalama 22 saat kullanım yapmama rağmen Turkcell, Kanada saati ve Türkiye saatini yanlış hesaplayıp 15-16 Temmuzda kullanım verip 2 gün kullanım ücreti yansıttı. 16-17 Temmuz için deniyor ancak 17sinde kullanım göremeyince ve 15-16sında kullanım gördükleri için durumun sadece tarih yanlışlığı, ancak 2 gün kullanımı olduğunu, 2 gün kullanım sağladığımı söylemektedir. Oluşturduğum şikayetten sonra kullanım az deyip bir günü iade etmişlerdir. Ancak Türkiye Cumhuriyetinin en büyük operatörü, tarifesinin Türkiye saati olarak belirtmesine rağmen gidilen ülke saatini kullanıma yansıtıp kullanım yapıldı demesi kesinlikle bu sistem açığı yaratıp kullanıcıları fark edene kadar ödeme yansıtmaktadır. Bunun yanlışlık olduğunu belirtip düzeltmesi gerektiğini söylememe rağmen asla kabul etmiyorlar. Bilinçli olarak kullanıcılarını mağdur edip şikayet formu dahi konuyla ilgili detaylı dilekçe oluşturmuyorlar. Turkcell sistemde açık yaratıp kullanıcıları büyük paydada mağdur ediyor.",Turkcell Yurt Dışı Paketi Türkiye Saati Değil Gidilen Ülkeye Göre,Yurt Dışı
3 gündür Yunanistan Sakız Adasında tatildeyim ve yine günlük para ödediğim Turkcell hattımdan yararlanamıyorum. Geçen sene de aynı olmuştu ve değişen bir şey yok. Kullanmadığım hizmetin parasını ödemek istemiyorum. Dedeağaçta da bu sorunu yaşadım. Çeşmenin karşısında olmama rağmen ne doğru dürüst telefon görüşmesi ne de internet kullanımı var. Hele adanın ortalarında ve batısında sıfır kapsama alanı var. Ya biz bu hizmeti oralarda veremiyoruz deyin ya da düzeltin. Şu an bu mesajı otelin Wi-Fisinde yazıyorum. Sesli yanıt sisteminizden bir yetkiliye bağlanmanın imkanı yok.,Turkcell Yunanistan'da Ücreti Alıyor Ama Çekmiyor,Yurt Dışı
"Turkcell hattımdan tanımadığım numaralar, aranmadığım halde sizi aramış sesli mesaj bırakmıştır. Dinlemek isterseniz ücreti mukabilinde dinleyebilirsiniz. Yazılı mesaj alıyorum. Örnek. 17/07/2024 16:59 tarihinde +902129455674 sizi aramış, sesli mesaj bırakmıştır. Mesajınızı 7530u arayıp dinleyebilirsiniz. Yeni mesajlarınızı dinlemek için servis ücreti arama başına 4 TLdir. Eski mesajlarınızı yurt içinden ücretsiz dinleyebilirsiniz. Yurt dışından +905*******11i aradığınızda varsa yurt dışında geçerli paketiniz üzerinden yoksa bulunduğunuz ülkenin yurt dışı tarifesi üzerinden ücretlendirilirsiniz. B002 Nedir bu? Bu adamlar şirketle anlaşmalı mı? Hiçbirini de dinlemedim. Telefonum daima açık ve ulaşılır durumda. Yardımcı olur musunuz?",Turkcell Telefonumdan Tanımadığım Kişiler Arıyor.,Yurt Dışı
"Turkcell 85 ülkede geçerli diye Gürcistan Batumda kullanmak üzere günlük 1 GB interneti 210 TLye satın aldım. Geçerli ülkeler içinde görünmesine rağmen, 16.07.2024 tarihinde Batum şehrinde ne telefonum çekti ne de internetim çalıştı. Tamamen mağdur oldum ve boşu boşuna para ödedim. Hiçbir şekilde alamadığım hizmetin iadesini istiyorum.",Gürcistan'da Kullanılamayan Turkcell İnternet Hizmeti,Yurt Dışı
"10 gündür Maltadayım. Turkcell hattımı, her gün 280 TL yurt dışı kullanım ücretini ödememe rağmen kullanamıyorum. Kimse beni arayamıyor, ben kimseyi arayamıyorum. En komik tarafı ise Turkcell beni arayıp ulaşamıyor. 10 gündür hücresel veri manuel yap, şebeke seç, kapa aç, her şeyi tekrar ve tekrar denettiler. 10 gün geçti. İlk günkü işlemleri tekrar yapmamı istiyorlar. Eşimin v*** hattı var, sorunsuz kullanıyor. Tekrar yazacağım ama şaka gibi Turkcell bana ulaşamıyor. Mesaj atıyorlar, Aradık ulaşamadık, size sorununuz çözülmesi için bir şeyler yaptıracaktık diye.",Turkcell Hattının Yurt Dışında Çalışmaması!,Yurt Dışı
"Merhaba, yurt dışında hattımı mobil veriye kapalı olarak altı gün boyunca kullandım 0.20 MB gibi kullanım ile günlük beni 210 TL borçlandırmışlar. Tüm süre boyunca mobil veri kapalıydı. Kullanmadığım servisin neden ücretlendirildiğini anlamıyorum. Böyle bir faturalandırma yöntemi kabul edilemez. Tüketici Mahkemesi dahil olmak üzere bütün kanuni haklarımı kullanacağım.",Turkcell Yurt Dışı Fazla Fatura,Yurt Dışı
"Şu an Yunanistan Dedeağaçtayım bugün. Turkcellden yurt dışı paketi satın almama rağmen hiçbir şekilde bağlanamadım. Telefonum yurt dışına açık. Şu an bile kaldığım otelin Wi-Fi ağına bağlanarak yazıyorum. Yarın Edirneye döneceğim ama kullanmadığım halde 280 lira faturama eklenecek. Mağduriyetimin giderilmesini talep ediyorum. Bu kadar mağdur olacağımı hiç tahmin etmezdim. Resmen yolda kaldık. Navigasyon, harita vs. çalışmadı.",Turkcell Yurt Dışı Paketi Mağduriyeti,Yurt Dışı
Yurt dışında bulunduğum süre zarfında 3 gün Türkiye paketimi yurt dışında kullanabilmek için 210ar tl lik günlük paket faturam yansıtılmış bilgim ve onay dışında olan bu tanımlamaları kesinlikle kabul etmiyorum. 275 TL olan normal faturam hiçbir şey kullanmama rağmen 920 lira geldi. Turkcell yine şaşırtmadı ve işk fırsatta iznim ve onayım olmadan bana paket tanımladı.,Turkcell Onaysız Ve İzinsiz Yurt Dışı Paket Tanımlama,Yurt Dışı
13 Temmuz 2.40 gibi arnavutluğa indim. Tarifen yurt dışında geçerli paketinden interneti ve arama haklarımı kullanmaya devam ettim. 14 temmuzda da aynı şekilde kullanımlarıma devam ettim. Eğer internet kapatır kullanım yapmazsam tarifen yurt dışında geçerli paketin faturama yansıtılmayacağı bilgisi verildi. Türkiye saati buradan 1 saat ilerdedir. Burda saat 11.30 ken Türkiye de 12.30 dur. Bu sebepten dolayı 14 Temmuz gecesi 22.48 de mobil veriyi kapattım ve Wi-Fi ile devam ettim. Böyle olmasına rağmen faturama 15 Temmuz dada kullanım oldu diye yansıma yapılmış 2.33 de kullanılmış deniyor. Ama 2.33 de uyuyordum. Bu konu hakkında yardımcı da olunmuyor.,Turkcell Yurt Dışı Kullanımları Paketinde Fazladan Yansıma Yapıyor!,Yurt Dışı
Karadağda yaşıyorum. Geldiğimden beri hiçbir sorun yoktu ancak son 2 haftadır Turkcell hattıma SMS veya çağrı alamıyorum. SMS alamadığım için Turkcell uygulamasına girip hattımın yurt dışına açık olup olmadığını da göremiyorum. Hiçbir bağlantım olmadığı için desteği de arayamıyorum. Yardımınızı rica ederim.,Turkcell Yurt Dışı Kullanımı,Yurt Dışı
"Turkcell faturamı kontrol ettiğimde 1 günlük yurt dışı kullanım ücreti yansıtıldığını gördüm ve bunun üzerine Turkcelli aradım. Bana 1 günlük Yunanistanda kullanım yaptığımı söylediler ve iade yapmadılar. Benim pasaportum bile yok bırakın yurt dışına çıkmayı pasaport sahibi bile değilim, yaşadığım mağduriyetin derhal giderilmesini istiyorum. Benimle aynı sorunu yaşayan birden fazla insan görüntüledim burada bir hata var, hatanızı telafi ediniz.",Turkcell Haksız Para Çekiyor,Yurt Dışı
08.07.2024 tarihinden bu yana yurt dışı seyahatindeyim ve yurt dışına çıkarken almış olduğum e-sim ile internet ihtiyacımı karşılamaktayım. Türkiye hattımı yurt dışında asla kullanmadım ne internet arama ne mesaj için. Turkcell bugün (14.07.2024) bana bir mesaj göndererek yurt dışında kullanım yaptığımı iddia ederek 210 TL karşılığında günlük paket aktive etmiş. 1 haftadır dikkatlice kullanım yaptığım ve hiçbir şekilde kendi hattımı kullanmadığım halde tüm telefon ve hat ayarları stabilken bugün ne hikmetse Turkcell böyle bir olaya kalkıştı. Ben özellikle Turkcell hattımın uluslararası dolaşım özelliğini daha yurt dışına çıkmadan önce kapatmış ve hücresel veri otomatik değiştirme özelliğini de kapalı konuma getirmiştim. Yani özetle Turkcell hattımdan herhangi bir servisi kullanmış olma ihtimalim de yoktur. Zaten ekteki görsellerde de hattıma ait kullanım bilgilerini de sunuyorum. Ne konuşma ne SMS ne internet kullanımı söz konusu değil. 9.99 GB gösteren internetimin de hesabını Turkcell versin. Kendi kendilerine 0.01 GB ne harcaması gösterdilerse belgelesinler yoksa bu 210 TL. Faturama yansıtacakları bedel için Tüketici Hakem Heyetine kadar konuyu taşıyacağım. Eski operatörüme dönmem için ilk günden beri Turkcell uğraş gösteriyor adeta. Pişmanlıktan başka bir şey değil. Türkiyeye döner dönmez eski operatörüme geri taşıyacağım hattımı.,Turkcell Kullanılmadığı Halde Yurt Dışı Ücreti Kesti,Yurt Dışı
"Turkcell hattımı yurt dışına açtıktan sonra birkaç saat içinde telefonu kullanmıyor olmama rağmen üç farklı mesaj geldi, en sonuncusu faturamın 7500 TLye ulaşmış olmasıydı. Arayıp durumu izah ettim internet kullanımı yapmadığımı bildirdim. Bilgilendirme mesajı geldiği için sorumluluğun kullanıcıya ait olduğunu söylediler, ve yardımcı olmadılar. Mağduriyetimi çözmemiş olmalarıyla beraber farklı bir ülkeye geçmemle birlikte hücresel verimi tekrar açtım (günlük yurt dışı paketimin devreye girmesi içindi) bir gün açtıktan sonra kapattım. (saat 00:00dan önce) buna rağmen gece yarısı yurt dışı tarifem 210 TLye yenilendi.",Turkcell Hattını Yurt Dışına Açan Müşterilerini Mağdur Ediyor,Yurt Dışı
"25 seneyi aşkındır Turkcell abonesiyim. 13 Temmuz 17.15 sularında Kaşa geldim. Daha önce de Meis adasına yakınlıktan dolayı oradan çekmeye başladığını duymuştum. Yurt dışı kullanıma kapattım telefonumu mobilden ancak o sırada daha kaş sınırına girmeden Turkcellden yurt dışı kullanım ücreti ile ilgili SMS gelmiş. Mobil uygulamadan itiraz talebi oluşturdum. 532 den geri arandım. İnternet kullanımım olduğu için iade yapamayacaklarını söylediler. Türkiye deyim ve bazı mobil uygulamalar arka planda çalışıyor, yurt dışına bağlandı diye iade yapamadılar. Böyle bir saçmalık olamaz.",Turkcell Yurt Dışı Kullanım Ücretine İtiraz,Yurt Dışı
"17 18 Haziran 2024 tarihinde İzmir Mordoğan bölgesinde yürüyüş yaparken telefonumun Yunanistan hattına bağlanması nedeniyle yurt dışı paketi ücreti alındığını fark ettim. Bu süre zarfında Türkiye sınırları dışına ve Yunanistan’a gitmedim. Turkcelle yaptığım başvuruda, sınır bölgelerinde yılda sadece bir kez iade hakkı olduğu belirtildi. Bu durumun adil olmadığını ve kullanıcıları mağdur ettiğini düşünüyorum. Tarafıma yapılan bu haksız ücretlendirmenin iadesini talep ediyorum. Mağduriyetimin giderilmesi hususunda gereğini arz ederim.",Turkcell Yurt Dışına Gitmeden Yurt Dışı Paket Ücreti,Yurt Dışı
28Haziran 2024 tarihinde yolum düştü ve kaş ta bulundum. Gelen mesaj üzerine faturama 210 TL yurt dışı kullanım bedeli yansıtıldığını gördüm. Mesajda yurt dışından cep telefonumun sinyal aldığını ve ona binaen faturama 210 TL tutar yansıtıldığını yazmışlar. Yurt dışına çıkmamama rağmen bu faturayı bana yansıtan Turkcell den iade talep etmeden direkt buraya yazdım çünkü böyle durumlarla ilgilenilmediğini öğrenecek kadar zamandır tüketiciyim. Yansıtılan ücretin iptalini rica ediyorum,Turkcell Faturama İlave Edilen Tutar,Yurt Dışı
"Benim çocuğum askerde 6.000 TL mesaj gelmiş. Alırken Turkcell kontörlü aldık. Faturalı bile değil. Kıbrısta askerlik yapıyor. Biz bu parayı nasıl ödeyeceğiz? Neden bilgi verilmiyor? Ben yeni işe girdim, çocuk askerde. Bu çok ayıp. Şimdi ne yapabilirim?",Turkcell Altı Bin TL'lik Tarife,Yurt Dışı
Tyg avantaj adı altında Temmuz ayında faturama haberim olmadan 210 lira para yansıtmış Turkcell. Karsın sınırına gittim fakat sınır ötesine geçmedim. Hiçbir mesaj bilgilendirme vs. yapılmadan yurt dışı ücretlendirmesi yapılmış. Bakıp kontrol etmesem haberim asla olmayacak. Bu tür kullanımlarda aslı olmadan ve bilgilendirme yapmadan aldığınız ücretleri normal mi karşılıyorsunuz acaba?,Turkcell Tyg Avantaj Şikayeti,Yurt Dışı
"Yurt dışındayken Türkiye\den gelen bir aramaya cevap vermem üzerine Turkcell\den ""tarifen yurt dışında geçerli"" adı altında 210 TL olarak fatura edeceği SMS\i geldi. Benim yapmadığım bir arama nasıl benim arama paketimi aktif hale getirir? Daha önceki yurt dışı seyahatlerimde defalarca kez telefonuma gelen aramaları cevaplamış ve hiçbir zaman söz konusu yurt dışı paketi devreye girmemişti. Bu tecrübeye dayanarak gelen aramayı cevaplamamdan dolayı benden haksız şekilde tahsil edilmek istenen 210 TL\lik işlemin iptal edilmesini talep ediyorum.",Turkcell'in Haksız Yurt Dışı Ücretlendirmesi...,Yurt Dışı
Dalaman-Kaş arasındaki yolda Turkcell sinyali çekmediği için anlık yurt dışı sinyaline geçiyor ve hattı kullanmadığın halde Türkiye sınırları içerisinde olmana rağmen günlük 210 TL ücret alıyor. Kendi yetersiz altyapı sebebiyle hem gidiş hem dönüş yolunda 2 gün için benden 2 kez toplamda 420 TL yansıtıyor faturaya. İtiraz edince sadece bir tanesini iade ediyor. Yılda sadece bir kez işlem yapılacağı için. Bu kuralı kendileri koymuş ama değişmez bir kural olarak da kabul etmiş ve müşteri olarak bizim de kabul etmemizi bekliyor. Haksız yere hakkı olmayan 210 TLyi almakta bir sorun görmüyor. Bu nasıl bir müşteriyi mağdur etmektir.,Turkcell'in Yetersiz Altyapısı Yüzünden Müşteriden Aldığı Haksız Ücret,Yurt Dışı
"Haziran ayında yurt dışı arama paketi aldım, bir günlük ama bana yansıyan 420 TL. Ben bir günlük istedim ama bana iki günlük paket yapılmış. Müşteriye sorulmadan ek paket dahil edilmesi normal değil ve bir günlük yurt dışında arama görüşmesi gerçekleştirdim. Bu konuda gereğinin yapılmasını talep ediyorum.",Turkcell Şikayet Var Tyg Konusu,Yurt Dışı
